	Jour	Annee	Mois	Jour.1	Depart	Arrivee	Pays	Km_jours	Km_cumule	Altitude	Lat_degres	Lat_minutes	Lat_decimale	Lat_radian	Long_degres	Long_minutes	Long_decimale	Long_radian	km_vol_oiseau	km_corde	km_segment	km_cumule	Unnamed: 22	Objet	Lieu	Contexte	Catégorie	Post	Jour xxx	Titre	Unnamed: 30	Poids	Taille	Couleur	Matiere	Origine	Unnamed: 36	Date	Coordonnees
728	729	2014	12	26	Kathmandu	Delhi	India	0	10771	217	28	38.531	28.6422	0.4999	77	13.136	77.2189	1.3477	7072.8	6715.3	799.6	58006.3		Lame de scalpel	"Paharganj	 delhi"	Bye Népal	Carnet de bord	1	Jour 729	Redescendre du toit du monde		0.45	43	14	2	2		vendredi 26 décembre 2014	"N 28°38	5314' E 77°13	1355'"
128	129	2013	2	5	Tiznit	Tiznit	Morocco	0	3227	217	29	41.851	29.6975	0.5183	-9	#CHAMP!	#CHAMP!	#CHAMP!	2091.2	2081.8	0.2	3116.5		Noeud tissu	Ruelle de la médina de Tiznit	Recherche d'un artisan ciseleur	Carnet de bord	1	Jour 129	Ruelle de la médina de Tiznit		0.15	48	14	4	2		mardi 5 février 2013	N 29°41.851' W9°43.680'
93	94	2013	1	1	Fès	Fès	Morocco	0	2401	218	34	3.59	34.0598	0.5945	-4	#CHAMP!	#CHAMP!	#CHAMP!	1551.5	1547.7	0.0	2295.9		Morceaux de la muraille de la medina	Fès	Première pluie de l'année	Carnet de bord	1	Jour 94	Fès		1.03	0	3	6	1		mardi 1 janvier 2013	"N 34°03	590' W 4°57	914'"
976	977	2015	8	31	Briod	Rully	France	85	17005	221	46	53.127	46.8855	0.8183	4	45.916	4.7653	0.0832	678.0	677.7	70.0	68965.1		Feuille plastique 	"Rully	 France"	Au revoirs pignons voyageurs 	Almanach	0	Jour 977			0.28	65	6	3	2		lundi 31 août 2015	"N 46°53	127' E 04°45	916'"
655	656	2014	10	14	Mandalay	Mandalay	Myanmar	0	10061	221	22	0.888	22.0148	0.3842	96	6.429	96.1072	1.6774	8930.9	8217.8	4.7	47646.8		Plastique de phare arrière 	Mandalay Hill	Rencontre de NyarNa	Almanach	0	Jour 656			1.26	23	12	3	2		mardi 14 octobre 2014	"N 22°00	8881' E 96°06	4294'"
982	983	2015	9	6	Paray-le-Monial	La-Brosse	France	45	17185	222	46	33.07	46.5512	0.8125	3	44.514	3.7419	0.0653	613.1	612.8	30.2	69070.1		Rondelle	"La Brosse	 France "	Un aller retour Paray - Digoin en TER pour rien 	Carnet de bord	1	Jour 983	Du Jura aux urgences de Paray-le-Monial...		1.26	15	13	3	2		dimanche 6 septembre 2015	"N 46°33	070' E 03°44	514'"
797	798	2015	3	5	Delhi	Delhi	India	0	11306	222	28	33.181	28.553	0.4983	77	12.455	77.2076	1.3475	7078.7	6720.3	12.4	61042.1		Bracelet	"Hauz Khas	 Block H	 Delhi "	Boulot	Almanach	0	Jour 798			1.72	100	12	0	2		jeudi 5 mars 2015	"N 28°33	181' E 77°12	455'"
130	131	2013	2	7	Tiznit	Tiznit	Morocco	0	3227	223	29	42.306	29.7051	0.5185	-9	#CHAMP!	#CHAMP!	#CHAMP!	2090.3	2080.9	1.0	3117.8		Négatif photo	Palmeraie-décharge de Tiznit	Promenade repos	Carnet de bord	1	Jour 131	Palmeraie-décharge de Tiznit		0.31	70	11	3	2		jeudi 7 février 2013	 N 29°42.306' W 9°43.489'
799	800	2015	3	7	Delhi	Delhi	India	0	11306	223	28	33.589	28.5598	0.4985	77	12.433	77.2072	1.3475	7078.1	6719.9	1.4	61044.9		Médicament	Sri Aurobindo Marg	Shoping matos vélo	Almanach	0	Jour 800			1.0	43	14	0	2		samedi 7 mars 2015	"N 28°33	589' E 77°12	433'"
796	797	2015	3	4	Udaipur	Delhi	India	20	11306	224	28	39.774	28.6629	0.5003	77	11.185	77.1864	1.3472	7068.9	6712.0	572.2	61029.7		sceau de plombs	"Sarai Rohllia Train station	 Delhi"	Tours de roue à Delhi	Almanach	0	Jour 797			6.72	18	14	2	2		mercredi 4 mars 2015	"N 28°39	774' E 77°11	185'"
798	799	2015	3	6	Delhi	Delhi	India	0	11306	227	28	33.281	28.5547	0.4984	77	11.63	77.1938	1.3473	7077.5	6719.4	1.4	61043.5		Plastique écouteur	Haus Khas District Park	"Holi Fest	 ou pas"	Almanach	0	Jour 799			0.4	11	12	3	2		vendredi 6 mars 2015	"N 28°33	281' E 77°11	630'"
969	970	2015	8	24	Homburg	Kembs	France	95	16605	231	47	41.119	47.6853	0.8323	7	30.705	7.5118	0.1311	866.9	866.3	56.4	68679.7		"Étiquette ""5"""	"Kembs	 France "	La dernière frontière	Almanach	0	Jour 970			0.94	40	4	3	2		lundi 24 août 2015	"N 47°41	119' E 07°30	705'"
978	979	2015	9	2	Poujux	Paray-le-Monial	France	10	17100	231	46	27.416	46.4569	0.8108	4	6.415	4.1069	0.0717	642.9	642.6	9.2	69034.5		Aiguille de catheter	"Paray le Monial	 France "	Appendicite Aiguë pour Rox	Almanach	0	Jour 979			0.67	68	0	0	2		mercredi 2 septembre 2015	"N 46°27	416' E 04°06	415'"
800	801	2015	3	8	Delhi	Delhi	India	0	11306	231	28	33.352	28.5559	0.4984	77	5.958	77.0993	1.3456	7070.6	6713.5	10.6	61055.4		Bambou	"International airport	 Delhi"	Adieu Asie	Almanach	0	Jour 801			0.29	43	3	1	1		dimanche 8 mars 2015	"N 28°33	352' E 77°05	958'"
972	973	2015	8	27	Chalezeule	Dole	France	75	16855	233	47	5.739	47.0957	0.822	5	31.788	5.5298	0.0965	729.6	729.2	45.0	68842.7		Bille (pistolet à bille)	"Dole	 France"	"Petit jour	 gros vent et plus d’assistance"	Almanach	0	Jour 973			0.09	5	1	3	2		jeudi 27 août 2015	"N 47°05	739' E 05°31	788'"
137	138	2013	2	14	Guelmim	Guelmim	Morocco	0	3360	234	28	58.09	28.9682	0.5056	-10	#CHAMP!	#CHAMP!	#CHAMP!	2177.4	2166.8	22.1	3226.4		Puce de carte téléphonique	Guelmim	Journée web	Carnet de bord	1	Jour 138	Guelmim		0.09	11	0	0	2		jeudi 14 février 2013	N 28°58.090' W10°04.293'
127	128	2013	2	4	Sidi-Bibi	Tiznit	Morocco	60	3227	240	29	41.855	29.6976	0.5183	-9	#CHAMP!	#CHAMP!	#CHAMP!	2091.2	2081.8	54.0	3116.3		Chaine de bouchon de lavabo	"Tiznit	 Hôtel Belle Vue"	Ambiance Hôtel	Carnet de bord	1	Jour 128	"Tiznit	 Hôtel Belle Vue"		3.09	110	14	2	2		lundi 4 février 2013	N 29°41.855' W9°43.809'
843	844	2015	4	20	Trabzon	Trabzon	Turkey	0	11963	240	40	41.217	40.687	0.7101	39	39.539	39.659	0.6922	3524.5	3479.8	35.4	65204.6		Pile usagé 	"Trabzon Est	 Turquie "	Journée pluvieuse - édition objet libre 	Almanach	0	Jour 844			7.57	44	7	0	2		lundi 20 avril 2015	"N 40°41	217' E°39 39	539'"
666	667	2014	10	25	Route-Kalemyu-Tamu	Moreh	India	10	10471	244	24	15.312	24.2552	0.4233	94	17.797	94.2966	1.6458	8622.0	7979.3	40.8	48173.5		Bras de tortue ninja	"Moreh	 frontière Indo-birmane"	Changement de sens	Carnet de bord	1	Jour 667	Déjà l'Inde...		0.94	43	6	3	2		samedi 25 octobre 2014	"N 24°15	3120' E 94°17	7971'"
87	88	2012	12	26	Fès	Fès	Morocco	0	2401	248	34	3.766	34.0628	0.5945	-4	#CHAMP!	#CHAMP!	#CHAMP!	1551.2	1547.4	0.4	2293.8		Fils de tissu	Médina de Fès	Labyrinthe	Carnet de bord	1	Jour 88	Médina de Fès		0.07	0	7	4	2		mercredi 26 décembre 2012	"N 34°03	766' W 4°58	139'"
950	951	2015	8	5	Linz	Linz	Austria	5	15648	250	48	19.234	48.3206	0.8434	14	18.681	14.3114	0.2498	1363.5	1360.9	1.0	68100.8		facette de boule disco	"Eleonore ship	 Linz	 Autriche"	Repas sur l'Eleonore ship	Carnet de bord	1	Jour 951	Escale à Linz		0.52	10	14	8	2		mercredi 5 août 2015	"N 48°19	234' E 14°18	681'"
955	956	2015	8	10	Linz	Linz	Austria	5	15668	251	48	19.239	48.3207	0.8434	14	18.679	14.3113	0.2498	1363.5	1360.9	0.0	68108.4		Noyau de cerise	"Eleonore ship	 Linz	 Autriche"	Présentation de Geocyclab	Almanach	0	Jour 956			0.33	11	3	1	1		lundi 10 août 2015	"N 48°19	239' E 14°18	679'"
952	953	2015	8	7	Linz	Linz	Austria	0	15658	252	48	18.836	48.3139	0.8432	14	19.342	14.3224	0.25	1364.3	1361.7	3.3	68107.2		Coeur	"Time's Up	 Linz Autriche"	Ecriture et canicule	Almanach	0	Jour 953			2.5	15	13	6	2		vendredi 7 août 2015	"N 48°18	836' E 14°19	342'"
638	639	2014	9	27	Route-de-Mae-Sot	Mae-Sot	Thailand	5	9551	252	16	42.912	16.7152	0.2917	98	33.77	98.5628	1.7202	9543.5	8676.4	34.3	46672.9		Capuchon cahoutchouc	Squat de refugiés birmans	Colle et alcool	Almanach	0	Jour 639			0.45	10	15	3	2		samedi 27 septembre 2014	"N 16°42	9119' E 98°33	7695'"
954	955	2015	8	9	Linz	Linz	Austria	5	15663	252	48	19.253	48.3209	0.8434	14	18.662	14.311	0.2498	1363.4	1360.8	1.0	68108.3		plastique rouge	"Eleonore ship	 Linz	 Autriche"	Montage et baignade	Almanach	0	Jour 955			0.97	27	12	3	2		dimanche 9 août 2015	"N 48°19	253' E 14°18	662'"
953	954	2015	8	8	Linz	Linz	Austria	0	15658	253	48	18.896	48.3149	0.8433	14	19.273	14.3212	0.25	1364.3	1361.6	0.1	68107.3		Vis	"Time's Up	 Linz	 Auriche"	Repos	Almanach	0	Jour 954			2.3	17	14	2	2		samedi 8 août 2015	"N 48°18.896' E 14°19	273'"
980	981	2015	9	4	Paray-le-Monial	Paray-le-Monial	France	10	17130	253	46	26.85	46.4475	0.8107	4	6.846	4.1141	0.0718	643.7	643.5	2.0	69037.4		Bouchon plastique 	"Gare de Paray le Monial	 France"	Convalescence Roxana	Almanach	0	Jour 981			0.63	21	15	3	2		vendredi 4 septembre 2015	"N 46°26	850' E 04°06	846'"
949	950	2015	8	4	Urfahr	Linz	Austria	110	15643	254	48	18.866	48.3144	0.8432	14	19.306	14.3218	0.25	1364.3	1361.7	71.9	68099.7		Copeau de métal	"Time's Up	 Linz	 Autriche"	Découverte de Time's Up	Almanach	0	Jour 950			0.59	56	7	2	2		mardi 4 août 2015	"N 48°18	866' E 14°19	306'"
639	640	2014	9	28	Mae-Sot	Myawaddy	Myanmar	15	9566	254	16	41.28	16.688	0.2913	98	30.582	98.5097	1.7193	9542.1	8675.4	6.4	46679.3		Élastique de tente 	Myawaddy	One day - One Way	Carnet de bord	1	Jour 640	Frontière birmane		0.86	67	13	0	2		dimanche 28 septembre 2014	"N 16°41	2800' E 98°30	5820'"
420	421	2013	11	24	Los-Angeles	Los-Angeles	U.S.A	0	5920	259	34	4.376	34.0729	0.5947	-118	#CHAMP!	#CHAMP!	#CHAMP!	8807.8	8123.3	21.2	24931.5		Crayon	Getty Museum	Visite culturelle	Carnet de bord	1	Jour 421	Getty Museum		1.05	59	3	0	2		dimanche 24 novembre 2013	"N 34°04	376' W 118°28	264'"
867	868	2015	5	14	Akkaya	Route-de-Karabük	Turkey	75	12868	264	41	13.381	41.223	0.7195	32	43.137	32.719	0.5711	2980.5	2953.4	62.9	65945.1		Languette alu 	"Route de Karabük	 Turquie "	Un repas offert dans les jardins de la mosquée	Almanach	0	Jour 868			1.85	50	14	2	2		jeudi 14 mai 2015	"N 41°13	381' E 32°43	137'"
903	904	2015	6	19	Mlekarevo	Gurkovos	Bulgaria	50	13518	264	42	38.762	42.646	0.7443	25	49.811	25.8302	0.4508	2398.8	2384.7	37.5	66690.6		Colier	"Gurkovos	 Bulgarie"	Camping sur le lac 	Almanach	0	Jour 904			2.25	140	2	0	2		vendredi 19 juin 2015	"N 42°38	762' E 25°49	811'"
89	90	2012	12	28	Fès	Fès	Morocco	0	2401	265	34	3.635	34.0606	0.5945	-4	#CHAMP!	#CHAMP!	#CHAMP!	1551.4	1547.6	0.3	2294.3		Feuilles en plastique	Fès	En attendant le couscous	Carnet de bord	1	Jour 90	Fès		0.29	53	6	3	2		vendredi 28 décembre 2012	"N 34°03	635' W 4°57	966'"
116	117	2013	1	24	Smimou	Tafrat	Morocco	40	3006	268	31	4.438	31.074	0.5423	-9	#CHAMP!	#CHAMP!	#CHAMP!	1940.1	1932.6	13.9	2935.4		Graine d'argan	Route de Tamri	Pause pain-huile d'olive	Carnet de bord	1	Jour 117	Route de Tamri		0.85	22	17	7	1		jeudi 24 janvier 2013	N 31°04.438' W 9°39.644'
834	835	2015	4	11	Trabzon	Trabzon	Turkey	0	11963	269	40	58.922	40.982	0.7153	39	46.55	39.7758	0.6942	3517.8	3473.3	0.5	64877.3		Patin orange triangle	Hauteurs de Trabzon Est	Retrouvailles avec les parents Dodeur	Almanach	0	Jour 835			0.78	14	1	3	2		samedi 11 avril 2015	"N 40°58	922' E 39°46	550'"
979	980	2015	9	3	Paray-le-Monial	Paray-le-Monial	France	20	17120	270	46	27.899	46.465	0.811	4	6.576	4.1096	0.0717	642.8	642.5	0.9	69035.4		Tube à essais	"Centre hospitalier de Paray le Monial	 France"	Post-appendice 	Almanach	0	Jour 980			5.1	60	10	3	2		jeudi 3 septembre 2015	"N 46°27	899' E 04°06	576'"
835	836	2015	4	12	Trabzon	Trabzon	Turkey	0	11963	271	40	58.934	40.9822	0.7153	39	46.524	39.7754	0.6942	3517.8	3473.3	0.0	64877.4		lentilles orange	Hauteur de Trabzon Est	Petite journée boulot	Carnet de bord	1	Jour 836	Warm shower !		0.22	4	1	1	1		dimanche 12 avril 2015	"N 40°58	934' E 39°46	524'"
836	837	2015	4	13	Trabzon	Trabzon	Turkey	0	11963	273	40	58.931	40.9822	0.7153	39	46.563	39.7761	0.6942	3517.8	3473.3	0.1	64877.4		Verrou de compteur électrique	Hauteur de Trabzon Est	Tournage du checkpoint 013	Almanach	0	Jour 837			2.67	20	1	3	2		lundi 13 avril 2015	"N 40°58	931' E 39°46	563'"
956	957	2015	8	11	Linz	Ottenshiem	Austria	5	15673	273	48	19.76	48.3293	0.8435	14	10.118	14.1686	0.2473	1352.9	1350.3	10.6	68119.0		moustique dans cire	"Ottenshiem	 Autriche"	Audieux Nautiques	Carnet de bord	1	Jour 957	Navigation		0.48	17	13	0	0		mardi 11 août 2015	"N 48°19	760' E 14°10	118'"
901	902	2015	6	17	Svilengrad	Glavan	Bulgaria	50	13428	274	42	5.118	42.0853	0.7345	26	6.032	26.1005	0.4555	2445.6	2430.6	35.3	66621.7		Capuchon plastique argenté 	"Glavan	 Bulgarie"	On s'enfonce en terre bulgare 	Almanach	0	Jour 902			0.55	0	14	3	2		mercredi 17 juin 2015	"N 42°05	118' E 26°06	032'"
907	908	2015	6	23	Sevlievo	Sevlievo	Bulgaria	0	13638	276	43	2.907	43.0485	0.7513	25	5.19	25.0865	0.4378	2325.1	2312.3	0.1	66782.4		Capuchon cordon	"Sivlievo	 Bulgarie"	Travail	Almanach	0	Jour 908			0.57	18	17	3	2		mardi 23 juin 2015	"N 43°02	907 E 25°05	190'"
750	751	2015	1	17	Rishikesh	Haridwar	India	0	10771	278	29	55.778	29.9296	0.5224	78	9.55	78.1592	1.3641	7044.1	6690.9	27.7	59084.4		Braguette cassée	"Haridwar	 Uttarakhand	"	En attendant le train	Almanach	0	Jour 751			0.43	9	14	2	2		samedi 17 janvier 2015	"N 29°55	7784' E 78°09	5498'"
906	907	2015	6	22	Balvan	Sevlievo	Bulgaria	35	13638	278	43	2.92	43.0487	0.7513	25	5.157	25.086	0.4378	2325.1	2312.2	28.0	66782.4		mini Pomme de pin 	"Sevlievo	 Bulgarie"	Arrivée chez Zoya et Stanimir (warmshower)	Carnet de bord	1	Jour 907	Route Bulgare		0.31	21	17	1	1		lundi 22 juin 2015	"N 43°02	920' E 25°05	157'"
951	952	2015	8	6	Linz	Linz	Austria	10	15658	278	48	18.045	48.3008	0.843	14	16.925	14.2821	0.2493	1361.5	1358.9	3.1	68103.9		bout de E-cigarette	"Bike Kitchen Kapuzinerkirche	Linz	 Autriche"	Visite de Bike Kitchen	Almanach	0	Jour 952			7.98	26	14	0	2		jeudi 6 août 2015	"N 48°18	045' E 14°16	925'"
140	141	2013	2	17	Guelmim	Guelmim	Morocco	0	3360	280	28	56.699	28.945	0.5052	-9	#CHAMP!	#CHAMP!	#CHAMP!	2177.6	2167.0	0.0	3239.2		Blé	Oasis Tighmert	Troc	Carnet de bord	1	Jour 141	Oasis Tighmert		0.13	0	3	1	1		dimanche 17 février 2013	"N 28°56	699' W 9°57	432'"
139	140	2013	2	16	Guelmim	Guelmim	Morocco	0	3360	280	28	56.699	28.945	0.5052	-9	#CHAMP!	#CHAMP!	#CHAMP!	2177.6	2167.0	10.6	3239.2		Améthyste	Oasis Tighmert	Changement d'espace temps	Carnet de bord	1	Jour 140	Oasis Tighmert		5.49	17	15	6	2		samedi 16 février 2013	N 28°56.699' W 9°57.432'
977	978	2015	9	1	Rully	Poujux	France	85	17090	284	46	30.218	46.5036	0.8116	4	12.358	4.206	0.0734	648.5	648.2	60.2	69025.3		Roulette métalique	"Poujux	 France "	Barth s'en va rouler seul	Almanach	0	Jour 978			1.09	8	14	2	2		mardi 1 septembre 2015	"N 46°30	218' E 04°12	358'"
135	136	2013	2	12	Sidi-Ifni	Mesti	Morocco	20	3325	285	29	15.955	29.2659	0.5108	-10	#CHAMP!	#CHAMP!	#CHAMP!	2145.9	2135.7	14.3	3193.0		Bout de nounours	Mesti	Rencontre d'Anass	Carnet de bord	1	Jour 136	Mesti		0.1	43	11	4	2		mardi 12 février 2013	N 29°15.955' W10°06.781'
138	139	2013	2	15	Guelmim	Guelmim	Morocco	0	3360	287	28	58.957	28.9826	0.5058	-10	#CHAMP!	#CHAMP!	#CHAMP!	2175.5	2165.0	2.1	3228.6		Mini brosse	Medina de Guelmim	Prière	Carnet de bord	1	Jour 139	Medina de Guelmim		0.76	40	12	3	2		vendredi 15 février 2013	N 28°58.957' W10°03.443'
92	93	2012	12	31	Fès	Fès	Morocco	0	2401	287	34	3.57	34.0595	0.5944	-4	#CHAMP!	#CHAMP!	#CHAMP!	1551.6	1547.7	0.4	2295.8		Lanière de smartphone	Fès	Devant la porte Bâb Fetouh	Carnet de bord	1	Jour 93	Fès		0.67	67	15	0	2		lundi 31 décembre 2012	"N 34°03	570' W 4°57	910'"
131	132	2013	2	8	Tiznit	Gourizim	Morocco	40	3267	292	29	36.67	29.6112	0.5168	-9	#CHAMP!	#CHAMP!	#CHAMP!	2104.1	2094.6	20.4	3138.2		Asphalte	Aarba Sahel	Toujours des montagnes	Carnet de bord	1	Jour 132	Aarba Sahel		0.91	10	15	3	2		vendredi 8 février 2013	N 29°36.670' W 09°54.368'
115	116	2013	1	23	Sidi-Kaouki	Smimou	Morocco	25	2966	292	31	11.48	31.1913	0.5444	-9	#CHAMP!	#CHAMP!	#CHAMP!	1928.4	1921.0	17.5	2921.5		Laine de Mouton	Smimou	Bivouac du sud	Carnet de bord	1	Jour 116	Smimou		0.08	0	3	7	1		mercredi 23 janvier 2013	N 31°11.480' W 9°42.560
83	84	2012	12	22	Oued-Amlil	Lac-Idriss-1er	Morocco	45	2341	295	34	11.549	34.1925	0.5968	-4	#CHAMP!	#CHAMP!	#CHAMP!	1535.2	1531.5	23.8	2224.2		Bague	Sidi Abdallah Des Rhiata	Pause clémentine	Carnet de bord	1	Jour 84	Sidi Abdallah Des Rhiata		1.2	12	14	2	2		samedi 22 décembre 2012	"N 34°11	549' W 4°15	852'"
819	820	2015	3	27	Vertkvichala	Meore-Ocha	Georgia	50	11537	295	42	6.087	42.1015	0.7348	42	53.907	42.8985	0.7487	3692.1	3640.7	35.3	64556.8		"Croix de bois	 Georgie"	Meore Ocha 	Journée rencontre de cyclovoyageurs	Almanach	0	Jour 820			0.45	25	17	1	2		vendredi 27 mars 2015	"N 42°06	087' E 42°53	907'"
973	974	2015	8	28	Dole	Lons-Le-Saunier	France	65	16920	296	46	40.477	46.6746	0.8146	5	33.325	5.5554	0.097	742.1	741.7	46.9	68889.6		Chainette	"Lons Le Saunier	 France"	Rencontre avec les Pigons Voyageurs	Carnet de bord	1	Jour 974	Douce France...		0.77	27	14	2	2		vendredi 28 août 2015	"N 46°40	477' E 05°33	325"
974	975	2015	8	29	Lons-Le-Saunier	Lons-Le-Saunier	France	0	16920	301	46	40.477	46.6746	0.8146	5	33.273	5.5546	0.0969	742.1	741.7	0.1	68889.7		Boule Quies	"Lons le Saunier	 France"	Seesion boulot	Almanach	0	Jour 975			0.6	25	5	3	2		samedi 29 août 2015	"N 46°40	477' E 05°33	273'"
970	971	2015	8	25	Kembs	Colombier-Fontaine	France	95	16700	303	47	26.725	47.4454	0.8281	6	40.619	6.677	0.1165	808.3	807.7	68.1	68747.8		Fragment de touilleur	"Colombier Fontaine	 France"	Le départ des cigognes 	Almanach	0	Jour 971			0.34	25	12	3	2		mardi 25 août 2015	"N 47°26	725' E 06°40	619'"
905	906	2015	6	21	Ledenik	Balvan	Bulgaria	15	13603	303	43	5.293	43.0882	0.752	25	25.54	25.4257	0.4438	2348.6	2335.3	11.2	66754.4		Bijoux 	"Balvan	 Bulgarie"	Été de merde 	Almanach	0	Jour 906			1.0	28	1	0	2		dimanche 21 juin 2015	"N 43°05	293' E 25°25	540'"
91	92	2012	12	30	Fès	Fès	Morocco	0	2401	305	34	3.773	34.0629	0.5945	-4	#CHAMP!	#CHAMP!	#CHAMP!	1551.2	1547.4	0.5	2295.5		Chute de bois	Fès	Devant une scierie artisanale	Carnet de bord	1	Jour 92	Fès		0.84	38	17	1	1		dimanche 30 décembre 2012	"N 34°03	773' W 4°57	863'"
141	142	2013	2	18	Guelmim	Guelmim	Morocco	0	3360	305	28	59.646	28.9941	0.506	-10	#CHAMP!	#CHAMP!	#CHAMP!	2174.3	2163.7	11.1	3250.3		Cosse	Guelmim	Connection	Carnet de bord	1	Jour 142	Guelmim		0.72	19	14	2	2		lundi 18 février 2013	"N 28°59	646' W 10°03	393'"
968	969	2015	8	23	Tengen	Homburg	Germany	110	16510	306	47	37.172	47.6195	0.8311	8	15.528	8.2588	0.1441	923.4	922.6	37.3	68623.3		Etiquette métal	"Homburg	 Allemagne"	Un détour en Suiss	Almanach	0	Jour 969			2.3	25	14	2	2		dimanche 23 août 2015	"N 47°37	172' E 08°15	528'"
90	91	2012	12	29	Fès	Fès	Morocco	0	2401	309	34	3.979	34.0663	0.5946	-4	#CHAMP!	#CHAMP!	#CHAMP!	1550.8	1547.0	0.6	2295.0		Papier de journal emballage de cacahuètes	Fès	Café wifi dans la medina	Carnet de bord	1	Jour 91	Fès		0.35	115	14	5	2		samedi 29 décembre 2012	"N 34°03	979' W 4°58	047'"
661	662	2014	10	20	Monywa	A-la-sortie-de-Yagiy	Myanmar	85	10286	314	22	29.247	22.4874	0.3925	94	37.833	94.6306	1.6516	8790.0	8109.6	66.1	47830.0		Boulon	A la sortie de Yagiy	Nuit hors la loi	Almanach	0	Jour 662			22.4	52	14	2	2		lundi 20 octobre 2014	"N 22°29	2469' E 94°37	8332'"
958	959	2015	8	13	Shalding-Links-Der-Donau	Niederalteich	Germany	65	15833	315	48	44.829	48.7472	0.8508	13	2.283	13.0381	0.2276	1266.6	1264.5	27.4	68214.6		Bille	"Niederalteich	 Allemagne"	"Danube à sec	 le bac est HS"	Almanach	0	Jour 959			5.27	16	16	8	2		jeudi 13 août 2015	"N 48°44	829' E 13°02	283'"
957	958	2015	8	12	Ottenshiem	Shalding-Links-Der-Donau	Austria	95	15768	315	48	36.152	48.6025	0.8483	13	20.408	13.3401	0.2328	1289.6	1287.4	68.2	68187.2		vis	"Shalding Links Der Donau	 Allemagne"	Wilkomen	Almanach	0	Jour 958			1.24	17	14	2	2		mercredi 12 août 2015	"N 48°36	152' E 13°20	408'"
981	982	2015	9	5	Paray-le-Monial	Paray-le-Monial	France	10	17140	318	46	28.167	46.4695	0.811	4	7.123	4.1187	0.0719	643.3	643.0	2.5	69039.9		Elastique à cheveux argenté	"Paray le Monial	 hôtel b&b"	Sortie de l'hôpital pour Roxana 	Almanach	0	Jour 982			0.27	60	14	0	2		samedi 5 septembre 2015	"N 46°28	167' E 04°07	123'"
88	89	2012	12	27	Fès	Fès	Morocco	0	2401	323	34	3.658	34.061	0.5945	-4	#CHAMP!	#CHAMP!	#CHAMP!	1551.4	1547.6	0.2	2294.0		Bande de cassette audio	Médina de Fès	Encore perdus	Carnet de bord	1	Jour 89	Médina de Fès		0.15	0	17	3	2		jeudi 27 décembre 2012	"N 34°03	658' W 4°58	181'"
962	963	2015	8	17	Pentling	Kelheim	Germany	45	15993	333	48	53.464	48.8911	0.8533	11	49.387	11.8231	0.2064	1177.1	1175.4	19.8	68321.1		Céramique bleu	"Kelheim	 Allemagne"	Reprise pluvieuse	Almanach	0	Jour 963			1.25	22	8	6	2		lundi 17 août 2015	"N 48°53	464' E 11°49	387'"
960	961	2015	8	15	Pentling	Regensburg	Germany	0	15948	347	49	1.156	49.0193	0.8555	12	5.622	12.0937	0.2111	1196.7	1194.9	4.7	68296.6		Bouton de bois	"Regensburg	 Allemagne"	Day off et bricolage	Almanach	0	Jour 961			0.37	16	17	1	2		samedi 15 août 2015	"N 49°01	156' E 12°05	622'"
971	972	2015	8	26	Colombier-Fontaine	Chalezeule	France	80	16780	349	47	15.852	47.2642	0.8249	6	4.262	6.071	0.106	766.3	765.9	49.9	68797.7		Eléphant	"Chalezeule	 France "	Retrouvailles avec J.B. Blin	Almanach	0	Jour 972			1.87	30	3	3	2		mercredi 26 août 2015	"N 47°15	852' E 06°04	262'"
749	750	2015	1	16	Rishikesh	Rishikesh	India	0	10771	354	30	7.844	30.1307	0.5259	78	19.78	78.3297	1.3671	7041.3	6688.5	0.4	59056.7		Rondelle	"Laksham Jhula	 Rishikesh"	Boulot	Almanach	0	Jour 750			0.28	9	14	2	2		vendredi 16 janvier 2015	"N 30°07	8435' E 78°19	7796'"
745	746	2015	1	12	Rishikesh	Rishikesh	India	0	10771	356	30	6.503	30.1084	0.5255	78	17.817	78.2969	1.3665	7040.6	6687.9	3.5	59052.0		Connectique	Rishikesh	Tablette OK	Almanach	0	Jour 746			0.45	130	4	0	2		lundi 12 janvier 2015	"N 30°06	5028' E 78°17	8166'"
747	748	2015	1	14	Rishikesh	Rishikesh	India	0	10771	356	30	7.589	30.1265	0.5258	78	19.769	78.3295	1.3671	7041.6	6688.8	0.1	59055.9		Connector	"Laksham Jhula	 Rishikesh"	Boulot	Almanach	0	Jour 748			2.18	20	15	0	2		mercredi 14 janvier 2015	"N 30°07	5886' E 78°19	7688'"
959	960	2015	8	14	Niederalteich	Pentling	Germany	115	15948	358	48	59.308	48.9885	0.855	12	2.919	12.0487	0.2103	1193.4	1191.7	77.2	68291.8		Élastique Marron	"Pentling	 Allemagne"	Invité chez des voyageurs	Almanach	0	Jour 960			1.67	72	17	0	2		vendredi 14 août 2015	"N 48°59	308' E 12°02	919'"
742	743	2015	1	9	Mandi	Rishikesh	India	0	10771	360	30	7.552	30.1259	0.5258	78	19.82	78.3303	1.3671	7041.7	6688.9	220.3	59048.1		Flacon	"Laksham Jhula	 Rishikesh"	Besoin de sommeille	Almanach	0	Jour 743			1.6	30	13	0	2		vendredi 9 janvier 2015	"N 30°07	5522' E 78°19	8202'"
